store_id,date,weekly_sales,markdown,is_holiday,temperature_f,fuel_price,cpi,unemployment_rate
ST24,2022-05-09,21600.09,0.0,0,73.4,2.7,200.81,9.48
ST24,2022-05-10,20498.89,0.0,0,71.3,2.7,193.35,4.74
ST24,2022-05-11,17791.87,1342.66,0,26.4,3.37,226.66,7.34
ST24,2022-05-12,19033.38,0.0,0,27.9,2.64,219.89,5.39
ST24,2022-05-13,16297.43,0.0,0,92.4,4.14,221.71,8.81
ST24,2022-05-14,23787.87,681.4,0,24.7,4.01,214.1,6.06
ST24,2022-05-15,26408.28,1843.0,0,94.6,3.18,223.38,7.75
ST24,2022-05-16,17665.64,0.0,0,91.0,4.28,205.74,7.38
ST24,2022-05-17,21987.54,0.0,0,48.6,3.03,227.67,4.99
ST24,2022-05-18,17109.09,468.59,0,89.9,3.03,217.43,8.67
ST24,2022-05-19,21187.07,0.0,0,78.2,2.52,190.62,8.79
ST24,2022-05-20,19701.05,0.0,0,91.3,3.19,208.68,5.95
ST24,2022-05-21,21932.65,2968.06,0,32.1,3.32,208.07,6.67
ST24,2022-05-22,25260.39,0.0,0,55.6,2.69,196.99,5.82
ST24,2022-05-23,19699.88,0.0,0,78.9,3.13,224.95,6.25
ST24,2022-05-24,19397.35,2031.71,0,56.6,3.07,203.11,7.36
ST24,2022-05-25,19408.4,1555.94,0,56.7,3.61,206.6,6.38
ST24,2022-05-26,20460.54,2419.06,0,51.2,4.3,217.85,9.37
ST24,2022-05-27,21166.97,745.76,0,65.1,3.96,222.83,7.37
ST24,2022-05-28,23988.76,0.0,0,89.8,4.45,228.96,6.9
ST24,2022-05-29,22707.28,0.0,0,64.1,4.21,208.81,9.29
ST24,2022-05-30,18305.03,1833.87,0,48.7,2.84,217.06,5.23
ST24,2022-05-31,22305.01,0.0,0,35.2,4.48,211.33,8.48
ST24,2022-06-01,21816.26,0.0,0,24.6,3.83,206.38,7.01
ST24,2022-06-02,22410.58,1028.8,0,76.5,4.23,224.91,8.04
ST24,2022-06-03,27099.59,0.0,0,34.5,2.89,210.72,5.65
ST24,2022-06-04,31750.28,579.44,0,70.1,3.12,196.63,6.19
ST24,2022-06-05,32069.33,322.85,0,45.4,2.59,200.46,8.99
ST24,2022-06-06,23458.04,0.0,0,65.4,3.36,220.96,5.72
ST24,2022-06-07,24998.27,0.0,0,47.9,2.63,203.6,6.68
ST24,2022-06-08,22489.83,0.0,0,73.5,2.61,208.3,7.13
ST24,2022-06-09,23487.27,708.26,0,76.7,4.13,228.91,6.31
ST24,2022-06-10,20536.15,491.36,0,55.6,3.65,197.03,5.2
ST24,2022-06-11,28433.15,0.0,0,35.7,4.23,229.33,6.69
ST24,2022-06-12,26832.93,0.0,0,22.3,3.92,202.57,8.77
ST24,2022-06-13,25176.49,0.0,0,43.3,3.04,201.73,8.5
ST24,2022-06-14,24412.46,2289.16,0,27.4,4.17,204.2,6.93
ST24,2022-06-15,21076.67,1093.27,0,79.3,4.48,221.99,8.29
ST24,2022-06-16,22490.05,0.0,0,88.8,3.29,227.86,5.52
ST24,2022-06-17,22544.09,0.0,0,64.9,2.78,202.12,6.69
ST24,2022-06-18,29332.93,0.0,0,70.8,4.33,217.7,6.24
ST24,2022-06-19,29274.75,0.0,0,66.9,4.11,219.97,5.67
ST24,2022-06-20,19801.74,1011.13,0,89.6,3.14,216.35,8.38
ST24,2022-06-21,21837.63,0.0,0,52.7,4.32,212.06,9.42
ST24,2022-06-22,23912.27,0.0,0,38.9,4.39,217.86,9.21
ST24,2022-06-23,24866.64,1076.15,0,45.5,4.39,198.72,9.1
ST24,2022-06-24,20047.31,0.0,0,33.1,2.85,191.76,8.5
ST24,2022-06-25,26128.08,0.0,0,89.0,4.49,228.41,8.89
ST24,2022-06-26,21790.93,0.0,0,75.2,2.6,195.47,7.76
ST24,2022-06-27,21682.57,0.0,0,77.3,2.98,199.73,6.92
ST24,2022-06-28,23353.07,0.0,0,92.4,3.92,226.94,5.5
ST24,2022-06-29,24550.32,0.0,0,89.5,4.09,205.97,5.39
ST24,2022-06-30,21998.72,0.0,0,55.0,3.89,202.1,9.35
ST24,2022-07-01,23731.74,0.0,0,55.9,3.7,220.01,7.98
ST24,2022-07-02,33930.01,544.28,0,59.9,4.37,207.09,6.98
ST24,2022-07-03,28206.64,0.0,0,47.2,3.77,218.09,7.16
ST24,2022-07-04,26588.43,0.0,0,30.0,3.29,205.96,5.94
ST24,2022-07-05,19194.91,0.0,0,73.4,3.92,190.64,8.45
ST24,2022-07-06,22732.82,0.0,0,29.9,3.83,205.74,4.52
ST24,2022-07-07,21865.7,0.0,0,26.4,3.95,202.18,8.99
ST24,2022-07-08,24779.48,2390.43,0,31.0,3.42,210.34,6.35
ST24,2022-07-09,28231.25,0.0,0,49.5,2.8,214.13,6.14
ST24,2022-07-10,30346.45,0.0,0,88.0,3.97,207.15,7.6
ST24,2022-07-11,22655.67,0.0,0,52.6,3.6,194.72,5.14
ST24,2022-07-12,21286.9,0.0,0,30.8,3.84,206.68,7.64
ST24,2022-07-13,20922.26,0.0,0,52.3,4.06,220.98,8.79
ST24,2022-07-14,24416.66,0.0,0,63.6,2.58,209.99,7.72
ST24,2022-07-15,20994.27,0.0,0,47.2,3.72,194.99,8.2
ST24,2022-07-16,30053.33,0.0,0,57.6,4.17,206.09,8.01
ST24,2022-07-17,30134.72,0.0,0,30.8,4.34,220.91,6.51
ST24,2022-07-18,24159.54,0.0,0,91.7,3.58,230.0,7.53
ST24,2022-07-19,24882.26,0.0,0,62.1,3.61,206.44,7.76
ST24,2022-07-20,24825.24,0.0,0,79.6,3.47,206.13,9.45
ST24,2022-07-21,21482.2,0.0,0,53.1,2.65,198.6,7.04
ST24,2022-07-22,23412.84,0.0,0,54.6,2.7,220.77,5.59
ST24,2022-07-23,32520.54,0.0,0,44.6,4.16,196.94,7.01
ST24,2022-07-24,27532.66,0.0,0,73.5,4.22,222.76,6.63
ST24,2022-07-25,21723.16,0.0,0,63.8,2.65,196.21,7.76
ST24,2022-07-26,21619.96,0.0,0,90.9,3.19,222.41,6.37
ST24,2022-07-27,21821.8,684.64,0,52.2,3.84,203.33,9.1
ST24,2022-07-28,24654.86,0.0,0,57.2,2.79,226.68,9.5
ST24,2022-07-29,21291.79,0.0,0,52.5,4.32,215.39,7.79
ST24,2022-07-30,26658.91,0.0,0,42.2,2.55,196.78,7.55
ST24,2022-07-31,28215.65,2996.56,0,59.6,3.2,193.67,6.01
ST24,2022-08-01,25936.98,0.0,0,51.8,3.84,207.64,5.96
ST24,2022-08-02,22497.05,1316.39,0,83.7,2.82,196.17,8.64
ST24,2022-08-03,21825.42,0.0,0,29.8,4.12,222.3,7.85
ST24,2022-08-04,23056.42,0.0,0,90.4,3.76,190.63,7.47
ST24,2022-08-05,20647.65,0.0,0,80.1,2.94,197.43,7.17
ST24,2022-08-06,29678.28,0.0,0,54.8,3.96,195.12,5.62
ST24,2022-08-07,25865.41,0.0,0,79.2,3.81,202.77,4.94
ST24,2022-08-08,27131.99,0.0,0,75.4,4.47,225.89,5.75
ST24,2022-08-09,25892.03,94.57,0,57.2,3.18,197.88,9.05
ST24,2022-08-10,20242.26,0.0,0,73.4,2.6,227.01,7.95
ST24,2022-08-11,26776.15,2892.95,0,94.4,3.91,221.78,5.8
ST24,2022-08-12,22614.82,0.0,0,38.8,2.7,190.85,8.47
ST24,2022-08-13,26422.56,0.0,0,82.7,2.7,213.87,5.14
ST24,2022-08-14,31681.87,0.0,0,86.3,3.87,218.14,7.76
ST24,2022-08-15,23667.48,0.0,0,45.6,2.94,193.72,7.12
ST24,2022-08-16,18858.49,1844.34,0,47.9,2.91,199.2,9.11
ST24,2022-08-17,19141.27,0.0,0,55.3,3.41,219.96,5.45
ST24,2022-08-18,23218.67,0.0,0,86.6,3.14,205.01,7.34
ST24,2022-08-19,20681.64,334.6,0,26.5,3.1,212.72,6.56
ST24,2022-08-20,26186.49,0.0,0,60.6,4.01,199.15,7.83
ST24,2022-08-21,28782.25,0.0,0,35.9,4.21,210.87,6.04
ST24,2022-08-22,23128.14,0.0,0,71.2,3.49,208.84,6.62
ST24,2022-08-23,24506.79,2577.48,0,71.9,2.7,225.61,6.67
ST24,2022-08-24,22666.72,0.0,0,73.3,4.1,224.2,7.31
ST24,2022-08-25,21337.27,0.0,0,71.4,2.72,206.6,6.32
ST24,2022-08-26,22229.29,0.0,0,73.4,3.53,221.94,4.56
ST24,2022-08-27,30095.57,1315.73,0,78.2,3.94,201.39,5.07
ST24,2022-08-28,28392.23,0.0,0,55.6,3.68,212.26,9.21
ST24,2022-08-29,20839.12,761.21,0,74.2,4.24,209.22,9.23
ST24,2022-08-30,24115.36,0.0,0,81.4,2.96,227.26,4.83
ST24,2022-08-31,21720.55,0.0,0,31.2,3.19,199.71,9.26
ST24,2022-09-01,18158.5,0.0,0,79.7,4.07,228.27,5.7
ST24,2022-09-02,19837.13,0.0,0,59.0,4.49,223.61,9.28
ST24,2022-09-03,21816.35,0.0,0,23.5,4.2,201.67,4.68
ST24,2022-09-04,25043.93,0.0,0,24.0,2.59,204.4,7.45
ST24,2022-09-05,20966.48,1812.48,0,80.4,3.28,199.84,9.16
ST24,2022-09-06,21640.47,0.0,0,49.6,4.2,198.83,4.85
ST24,2022-09-07,18150.8,0.0,0,60.2,3.83,221.98,6.09
ST24,2022-09-08,20271.77,1464.05,0,57.1,3.6,201.83,5.83
ST24,2022-09-09,18342.51,0.0,0,48.9,3.29,199.82,7.98
ST24,2022-09-10,26388.63,0.0,0,44.2,2.63,219.85,7.36
ST24,2022-09-11,23933.29,0.0,0,49.9,2.59,222.1,5.36
ST24,2022-09-12,20507.34,1921.73,0,80.7,4.16,191.74,8.21
ST24,2022-09-13,17949.09,0.0,0,31.1,2.55,192.06,6.02
ST24,2022-09-14,19303.61,0.0,0,32.3,2.85,217.09,5.26
ST24,2022-09-15,19289.7,0.0,0,59.2,3.69,202.47,5.63
ST24,2022-09-16,19161.33,1058.83,0,41.0,2.85,229.41,9.21
ST24,2022-09-17,25522.33,15.16,0,77.3,4.1,194.26,4.99
ST24,2022-09-18,24879.51,0.0,0,27.2,3.65,203.94,6.33
ST24,2022-09-19,19686.72,0.0,0,79.0,3.79,199.85,5.2
ST24,2022-09-20,19257.93,0.0,0,46.0,2.57,212.94,5.69
ST24,2022-09-21,19197.31,2582.64,0,28.2,4.25,217.28,4.7
ST24,2022-09-22,22122.3,0.0,0,33.3,3.83,213.68,4.98
ST24,2022-09-23,20319.24,0.0,0,80.0,3.47,193.11,6.97
ST24,2022-09-24,24031.72,2756.57,0,47.3,3.46,225.98,4.79
ST24,2022-09-25,26711.12,2926.3,0,31.4,4.29,211.81,6.64
ST24,2022-09-26,21800.16,228.77,0,76.0,3.58,194.76,8.6
ST24,2022-09-27,22417.93,0.0,0,46.7,3.32,218.91,7.34
ST24,2022-09-28,24399.17,759.19,0,85.5,2.58,205.77,4.62
ST24,2022-09-29,18825.18,869.53,0,44.1,2.59,208.9,5.25
ST24,2022-09-30,21736.28,0.0,0,68.2,4.24,220.58,7.29
ST24,2022-10-01,24213.61,0.0,0,90.4,2.85,214.4,7.08
ST24,2022-10-02,26660.4,0.0,0,70.5,3.85,191.11,5.28
ST24,2022-10-03,19009.43,0.0,0,33.6,2.96,206.87,6.07
ST24,2022-10-04,19023.82,0.0,0,74.0,2.55,202.64,5.29
ST24,2022-10-05,17735.08,2669.66,0,71.1,4.42,194.7,5.5
ST24,2022-10-06,20148.43,0.0,0,57.3,4.13,217.26,6.88
ST24,2022-10-07,19321.74,0.0,0,22.9,3.59,197.06,5.03
ST24,2022-10-08,22701.41,566.53,0,89.1,3.74,229.85,5.37
ST24,2022-10-09,25409.2,0.0,0,90.1,3.83,198.42,7.17
ST24,2022-10-10,20533.31,0.0,0,72.9,3.39,195.79,9.12
ST24,2022-10-11,20108.13,0.0,0,71.0,3.11,226.02,5.33
ST24,2022-10-12,17172.6,1487.33,0,57.9,4.1,203.37,8.01
ST24,2022-10-13,20010.49,0.0,0,31.5,2.69,223.09,9.26
ST24,2022-10-14,20803.16,0.0,0,39.9,3.28,204.04,6.6
ST24,2022-10-15,25556.3,1225.49,0,21.4,3.52,212.58,7.66
ST24,2022-10-16,27414.69,0.0,0,44.5,2.81,211.47,7.22
ST24,2022-10-17,21516.23,0.0,0,24.2,3.45,197.87,5.22
ST24,2022-10-18,18353.32,0.0,0,72.1,4.37,213.33,8.91
ST24,2022-10-19,19898.55,0.0,0,85.8,4.34,220.19,5.46
ST24,2022-10-20,19758.65,0.0,0,26.3,4.42,213.37,8.79
ST24,2022-10-21,21276.02,0.0,0,80.9,3.84,201.56,7.69
ST24,2022-10-22,22412.68,0.0,0,41.6,3.54,194.47,7.84
ST24,2022-10-23,25754.02,0.0,0,89.8,3.85,217.19,9.47
ST24,2022-10-24,19819.29,0.0,0,24.0,4.24,215.4,4.69
ST24,2022-10-25,18777.31,0.0,0,29.2,4.03,221.62,5.16
ST24,2022-10-26,18830.66,0.0,0,85.3,4.14,193.39,8.23
ST24,2022-10-27,22466.26,1671.77,0,67.1,2.59,226.21,5.66
ST24,2022-10-28,19236.7,2155.72,0,55.9,3.0,190.89,5.55
ST24,2022-10-29,22767.92,2572.09,0,84.4,4.24,210.69,6.52
ST24,2022-10-30,25239.11,0.0,0,44.2,3.28,205.7,7.54
ST24,2022-10-31,20496.27,0.0,0,82.6,3.37,213.59,8.64
ST24,2022-11-01,31803.52,0.0,0,94.0,4.27,190.78,7.08
ST24,2022-11-02,29302.92,2788.27,0,65.8,4.3,205.71,8.37
ST24,2022-11-03,30845.29,0.0,0,60.6,4.46,224.17,5.99
ST24,2022-11-04,33270.35,0.0,0,40.4,4.11,228.37,6.75
ST24,2022-11-05,40136.61,1820.01,0,30.3,2.57,226.51,4.62
ST24,2022-11-06,32441.84,0.0,0,82.5,2.69,207.82,4.53
ST24,2022-11-07,28134.11,0.0,0,34.6,3.85,198.89,9.49
ST24,2022-11-08,32189.97,0.0,0,52.8,3.45,210.35,7.57
ST24,2022-11-09,27566.1,0.0,0,80.4,4.43,212.82,5.44
ST24,2022-11-10,30082.42,0.0,0,55.0,3.68,229.25,5.57
ST24,2022-11-11,33025.42,0.0,0,44.4,3.37,197.31,6.08
ST24,2022-11-12,31033.46,0.0,0,21.7,4.23,216.39,9.3
ST24,2022-11-13,39259.31,167.71,0,40.4,3.5,220.33,4.68
ST24,2022-11-14,31671.06,0.0,0,66.4,3.83,203.37,9.2
ST24,2022-11-15,33160.21,0.0,0,28.3,2.57,219.82,6.59
ST24,2022-11-16,29748.88,377.17,0,31.1,3.31,205.92,9.09
ST24,2022-11-17,31037.11,0.0,0,61.2,2.93,221.26,5.93
ST24,2022-11-18,29311.08,0.0,0,37.0,4.36,197.59,8.5
ST24,2022-11-19,40247.08,0.0,0,83.9,3.72,192.54,9.22
ST24,2022-11-20,39637.44,2542.43,0,51.1,3.44,199.13,5.0
ST24,2022-11-21,32578.3,0.0,0,80.6,4.26,224.27,8.36
ST24,2022-11-22,30159.72,0.0,1,25.5,3.71,224.34,4.99
ST24,2022-11-23,31974.32,0.0,1,30.2,4.45,218.13,6.98
ST24,2022-11-24,31861.59,0.0,1,28.2,3.14,213.57,8.98
ST24,2022-11-25,30380.22,0.0,1,34.5,3.6,213.67,8.41
ST24,2022-11-26,36221.81,0.0,1,79.0,4.19,206.23,5.98
ST24,2022-11-27,31213.14,0.0,1,57.0,3.18,211.94,9.19
ST24,2022-11-28,28703.12,0.0,1,94.6,2.83,205.96,7.53
ST24,2022-11-29,30131.14,0.0,0,54.0,3.77,216.52,6.8
ST24,2022-11-30,29850.58,0.0,0,69.6,2.61,200.32,5.05
ST24,2022-12-01,28168.63,0.0,0,50.6,3.61,209.29,6.61
ST24,2022-12-02,28613.35,0.0,0,74.0,3.32,201.55,8.86
ST24,2022-12-03,39156.35,1584.84,0,83.6,3.02,217.13,5.29
ST24,2022-12-04,40014.48,0.0,0,72.9,2.64,212.41,4.56
ST24,2022-12-05,27368.92,0.0,0,28.5,4.14,192.76,4.55
ST24,2022-12-06,24648.96,0.0,0,59.8,3.27,205.57,8.39
ST24,2022-12-07,34134.08,486.9,0,78.7,3.89,224.99,8.02
ST24,2022-12-08,34733.81,0.0,0,87.5,3.04,202.27,4.79
ST24,2022-12-09,30697.64,2242.77,0,23.3,4.16,191.34,7.2
ST24,2022-12-10,37636.36,0.0,0,65.6,4.08,220.8,5.06
ST24,2022-12-11,35893.56,0.0,0,69.9,2.98,215.81,6.94
ST24,2022-12-12,27907.9,959.61,0,54.7,3.01,191.4,5.24
ST24,2022-12-13,28575.61,0.0,0,36.1,4.02,208.06,8.21
ST24,2022-12-14,32925.75,0.0,0,68.3,2.99,192.75,7.9
ST24,2022-12-15,30488.29,185.41,0,91.3,3.12,203.19,5.22
ST24,2022-12-16,30293.24,0.0,0,71.8,3.41,226.83,7.71
ST24,2022-12-17,33009.74,432.13,0,68.3,3.81,204.64,7.68
ST24,2022-12-18,36695.89,0.0,0,25.7,3.01,200.78,6.03
ST24,2022-12-19,30623.44,0.0,0,30.5,3.56,200.7,7.98
ST24,2022-12-20,29507.94,0.0,0,24.2,3.83,192.1,6.61
ST24,2022-12-21,35698.15,0.0,0,78.1,2.56,203.01,6.83
ST24,2022-12-22,32159.06,0.0,0,76.4,3.11,196.26,5.22
ST24,2022-12-23,28300.4,0.0,0,32.9,3.13,227.15,7.6
ST24,2022-12-24,34989.2,0.0,1,49.5,3.52,224.81,5.93
ST24,2022-12-25,38007.05,0.0,1,65.6,3.92,222.48,8.15
ST24,2022-12-26,28566.99,0.0,0,92.2,3.9,227.04,7.92
ST24,2022-12-27,27126.91,106.24,0,86.0,3.13,226.62,7.25
ST24,2022-12-28,28742.25,0.0,0,89.4,3.18,197.38,8.97
ST24,2022-12-29,33321.46,0.0,0,56.0,3.07,208.89,8.09
ST24,2022-12-30,27996.85,0.0,0,55.9,3.37,193.07,6.97
ST24,2022-12-31,35565.37,0.0,1,22.2,4.42,200.75,7.25
ST24,2023-01-01,21170.97,0.0,0,55.2,2.84,227.75,6.13
ST24,2023-01-02,13364.28,1862.95,0,82.3,2.93,199.34,6.06
ST24,2023-01-03,17130.76,0.0,0,48.4,2.76,221.32,7.81
ST24,2023-01-04,15019.36,0.0,0,46.5,3.12,202.59,8.91
ST24,2023-01-05,18657.91,0.0,0,70.8,3.94,227.71,5.46
ST24,2023-01-06,16475.89,0.0,0,77.9,3.32,200.19,9.25
ST24,2023-01-07,22663.17,0.0,0,70.9,2.71,210.12,7.6
ST24,2023-01-08,21610.82,0.0,0,44.9,3.52,204.87,8.93
ST24,2023-01-09,18324.24,495.39,0,84.9,3.15,219.09,7.51
ST24,2023-01-10,17839.45,0.0,0,51.4,4.41,224.74,4.61
ST24,2023-01-11,17965.43,0.0,0,50.1,3.36,223.97,4.83
ST24,2023-01-12,16585.27,0.0,0,90.7,4.37,227.62,6.08
ST24,2023-01-13,13499.74,0.0,0,55.4,4.03,193.87,6.49
ST24,2023-01-14,19203.67,0.0,0,32.9,3.5,223.72,8.17
ST24,2023-01-15,22543.74,0.0,0,57.7,2.91,219.24,7.42
ST24,2023-01-16,16299.71,0.0,0,86.3,3.08,220.39,6.26
ST24,2023-01-17,16947.38,0.0,0,65.0,2.84,213.23,8.75
ST24,2023-01-18,16112.79,0.0,0,68.2,4.26,210.19,8.3
ST24,2023-01-19,17636.3,797.84,0,78.6,3.17,203.11,7.05
ST24,2023-01-20,17068.86,0.0,0,87.2,3.36,192.37,9.02
ST24,2023-01-21,21892.16,0.0,0,26.0,3.97,193.68,7.1
ST24,2023-01-22,23216.84,0.0,0,89.0,3.86,227.89,4.67
ST24,2023-01-23,14981.93,0.0,0,21.1,3.74,208.39,6.59
ST24,2023-01-24,17870.2,0.0,0,39.5,3.15,193.92,8.03
ST24,2023-01-25,13979.42,0.0,0,40.5,2.56,194.32,8.3
ST24,2023-01-26,20883.15,0.0,0,60.4,4.32,195.78,5.94
ST24,2023-01-27,15381.6,2505.26,0,24.5,3.05,193.51,6.61
ST24,2023-01-28,20012.39,0.0,0,65.8,3.25,193.95,9.03
ST24,2023-01-29,19164.86,754.34,0,74.3,4.23,198.39,6.36
ST24,2023-01-30,18883.56,0.0,0,49.1,3.35,228.5,6.66
ST24,2023-01-31,17731.38,0.0,0,51.8,3.0,205.42,7.19
ST24,2023-02-01,16712.49,0.0,0,51.7,3.96,209.84,6.2
ST24,2023-02-02,17512.77,523.64,0,36.7,4.06,209.05,6.71
ST24,2023-02-03,14990.14,1816.96,0,59.5,3.55,224.75,7.07
ST24,2023-02-04,24949.66,0.0,0,71.0,3.19,196.28,9.17
ST24,2023-02-05,22659.81,0.0,0,69.9,3.99,192.96,7.93
ST24,2023-02-06,16866.11,0.0,0,90.5,3.55,226.37,9.04
ST24,2023-02-07,19832.83,0.0,0,22.9,3.44,200.24,4.96
ST24,2023-02-08,16529.24,0.0,0,41.4,4.3,220.24,4.6
ST24,2023-02-09,17052.14,0.0,0,20.5,3.68,222.94,7.59
ST24,2023-02-10,18078.81,0.0,0,29.2,3.88,224.1,6.4
ST24,2023-02-11,17741.48,0.0,0,86.1,3.57,195.3,6.8
ST24,2023-02-12,22509.08,0.0,0,75.1,2.71,207.89,6.99
ST24,2023-02-13,17027.53,0.0,0,28.0,3.22,218.22,9.48
ST24,2023-02-14,17041.29,0.0,0,35.0,3.63,213.05,7.44
ST24,2023-02-15,17305.26,0.0,0,30.1,2.89,229.41,6.91
ST24,2023-02-16,17584.89,0.0,0,27.3,3.21,215.07,7.41
ST24,2023-02-17,16663.01,0.0,0,86.9,4.25,209.3,5.25
ST24,2023-02-18,21175.14,0.0,0,32.1,4.17,196.7,6.75
ST24,2023-02-19,20653.02,1311.15,0,50.2,3.98,210.86,7.31
ST24,2023-02-20,14446.69,0.0,0,91.0,3.19,201.61,6.95
ST24,2023-02-21,19744.81,0.0,0,65.2,3.22,225.25,7.07
ST24,2023-02-22,17901.77,0.0,0,35.3,4.12,209.79,8.86
ST24,2023-02-23,14944.92,0.0,0,74.7,3.36,196.6,9.27
ST24,2023-02-24,17311.04,0.0,0,32.5,2.89,194.94,8.64
ST24,2023-02-25,19921.89,0.0,0,64.1,3.56,215.12,6.07
ST24,2023-02-26,21380.56,0.0,0,89.7,3.94,204.39,7.5
ST24,2023-02-27,13900.02,0.0,0,72.6,3.33,213.02,8.33
ST24,2023-02-28,15968.87,357.16,0,94.8,4.29,210.14,7.58
ST24,2023-03-01,19264.53,0.0,0,85.9,3.99,226.45,8.68
ST24,2023-03-02,17958.1,1164.78,0,66.1,3.58,200.1,6.46
ST24,2023-03-03,22756.27,0.0,0,33.3,4.03,210.9,9.49
ST24,2023-03-04,25704.26,0.0,0,46.9,3.22,190.13,9.3
ST24,2023-03-05,23840.57,1130.78,0,52.9,3.59,217.19,5.21
ST24,2023-03-06,20399.22,0.0,0,42.4,2.57,208.52,6.86
ST24,2023-03-07,23162.24,1466.06,0,87.8,2.87,196.01,9.02
ST24,2023-03-08,19782.91,2366.07,0,92.3,3.22,228.59,8.85
ST24,2023-03-09,20394.98,0.0,0,58.0,4.36,209.96,6.77
ST24,2023-03-10,21077.31,0.0,0,66.7,3.66,210.77,6.99
ST24,2023-03-11,27157.24,0.0,0,66.8,3.51,215.89,9.12
ST24,2023-03-12,26012.88,0.0,0,58.6,3.02,217.04,8.63
ST24,2023-03-13,20228.12,0.0,0,36.2,2.83,225.08,7.44
ST24,2023-03-14,20154.72,0.0,0,71.8,4.12,227.06,6.37
ST24,2023-03-15,17248.84,0.0,0,77.8,2.89,219.08,7.08
ST24,2023-03-16,21228.07,0.0,0,20.3,3.24,221.72,4.94
ST24,2023-03-17,20785.88,0.0,0,79.9,4.3,206.57,7.78
ST24,2023-03-18,23043.71,2095.76,0,23.7,3.08,218.2,9.12
ST24,2023-03-19,29201.43,2128.15,0,42.8,2.95,193.56,7.47
ST24,2023-03-20,19750.16,0.0,0,66.7,2.71,215.06,8.72
ST24,2023-03-21,20182.76,0.0,0,34.1,4.31,193.63,9.45
ST24,2023-03-22,19329.72,0.0,0,68.2,3.59,200.47,5.78
ST24,2023-03-23,17054.34,0.0,0,64.4,3.86,195.44,6.62
ST24,2023-03-24,17823.22,0.0,0,72.1,3.93,221.57,7.09
ST24,2023-03-25,25477.65,0.0,0,21.7,4.42,193.99,8.27
ST24,2023-03-26,23353.48,0.0,0,20.8,3.11,198.84,7.11
ST24,2023-03-27,18745.63,0.0,0,26.3,3.31,204.17,5.44
ST24,2023-03-28,18645.31,0.0,0,30.0,2.51,205.75,4.68
ST24,2023-03-29,19866.34,0.0,0,55.6,3.26,227.66,7.64
ST24,2023-03-30,22554.11,1129.1,0,67.1,3.83,224.32,6.47
ST24,2023-03-31,18264.38,0.0,0,33.7,4.22,217.97,9.13
ST24,2023-04-01,25725.02,2791.94,0,41.8,2.87,198.1,7.72
ST24,2023-04-02,24701.49,0.0,0,31.2,3.66,229.53,8.76
ST24,2023-04-03,21793.01,0.0,0,60.8,3.37,218.22,8.83
ST24,2023-04-04,19934.83,0.0,0,68.2,3.14,215.24,8.59
ST24,2023-04-05,21611.19,0.0,0,78.3,3.07,218.56,5.97
ST24,2023-04-06,17927.62,0.0,0,46.6,3.51,223.34,4.76
ST24,2023-04-07,20881.07,0.0,0,82.2,2.84,194.93,5.04
ST24,2023-04-08,26266.48,0.0,0,47.4,4.03,229.51,6.13
ST24,2023-04-09,23473.14,0.0,0,46.5,3.78,196.37,6.31
ST24,2023-04-10,20720.9,0.0,0,35.6,3.0,190.27,4.77
ST24,2023-04-11,22542.15,0.0,0,51.6,3.72,215.33,6.91
ST24,2023-04-12,20572.37,2095.61,0,34.5,2.75,210.67,7.02
ST24,2023-04-13,22070.41,0.0,0,93.3,3.21,220.52,7.76
ST24,2023-04-14,20482.09,0.0,0,34.5,2.59,222.52,8.06
ST24,2023-04-15,25350.98,0.0,0,55.5,3.31,225.55,5.97
ST24,2023-04-16,24811.59,0.0,0,69.3,3.83,190.58,9.44
ST24,2023-04-17,19936.34,0.0,0,88.8,4.42,220.34,8.48
ST24,2023-04-18,20287.61,906.3,0,80.7,4.43,227.79,4.54
ST24,2023-04-19,20628.66,0.0,0,34.0,3.9,222.42,4.63
ST24,2023-04-20,22732.99,0.0,0,90.0,4.31,210.21,6.53
ST24,2023-04-21,17299.08,776.19,0,81.6,2.88,198.74,5.9
ST24,2023-04-22,26972.97,0.0,0,41.3,4.49,214.12,4.97
ST24,2023-04-23,24008.44,0.0,0,53.7,4.48,221.25,5.37
ST24,2023-04-24,20776.48,0.0,0,64.1,4.13,194.34,9.42
ST24,2023-04-25,22089.96,0.0,0,26.4,3.31,200.63,6.25
ST24,2023-04-26,19956.21,0.0,0,68.5,4.15,205.13,4.51
ST24,2023-04-27,21692.92,0.0,0,74.0,3.99,200.63,6.77
ST24,2023-04-28,18395.75,0.0,0,47.1,3.25,192.66,6.8
ST24,2023-04-29,26737.61,0.0,0,64.8,3.49,203.52,8.41
ST24,2023-04-30,20885.08,0.0,0,34.3,3.31,199.65,7.69
ST24,2023-05-01,19166.69,2509.14,0,62.4,4.11,224.49,5.8
ST24,2023-05-02,19224.53,0.0,0,66.0,2.71,200.23,9.49
ST24,2023-05-03,20689.76,0.0,0,54.7,2.83,203.34,5.29
ST24,2023-05-04,18076.09,0.0,0,33.8,3.72,191.88,5.39
ST24,2023-05-05,17595.78,549.96,0,86.2,3.08,216.69,6.37
ST24,2023-05-06,25834.52,0.0,0,37.5,4.3,212.37,8.29
ST24,2023-05-07,23415.84,963.71,0,75.3,3.83,201.64,8.54
ST24,2023-05-08,18750.34,0.0,0,51.8,3.9,220.8,8.12
